id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
41540,23.0,male,Bachelor,91008.0,0,RENT,5000.0,EDUCATION,6.33,0.05,3.0,620,Yes,0
31449,37.0,female,Bachelor,157076.0,17,RENT,13000.0,PERSONAL,9.88,0.08,16.0,654,Yes,0
3456,25.0,male,High School,67267.0,0,RENT,10800.0,VENTURE,13.57,0.16,2.0,581,Yes,0
2136,25.0,male,High School,53535.0,6,RENT,2400.0,MEDICAL,7.66,0.04,4.0,553,No,0
22754,31.0,male,High School,122149.0,10,RENT,7500.0,EDUCATION,13.22,0.06,5.0,690,No,0
6435,22.0,female,Master,49139.0,0,RENT,6000.0,VENTURE,7.66,0.12,2.0,549,Yes,0
8240,26.0,male,Associate,37199.0,6,RENT,7500.0,PERSONAL,12.18,0.2,3.0,650,No,1
28305,27.0,male,High School,78865.0,1,MORTGAGE,18000.0,PERSONAL,7.51,0.23,5.0,600,No,0
12759,25.0,male,Bachelor,85060.0,5,RENT,12000.0,EDUCATION,13.55,0.14,3.0,670,No,0
29096,31.0,male,Bachelor,35815.0,8,RENT,15075.0,HOMEIMPROVEMENT,11.01,0.42,7.0,517,No,1
34641,24.0,male,Bachelor,193091.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.65,0.06,5.0,617,Yes,0
43056,25.0,female,High School,47873.0,4,RENT,16000.0,VENTURE,14.9,0.33,3.0,580,No,1
2361,22.0,female,High School,41984.0,2,RENT,2500.0,HOMEIMPROVEMENT,13.57,0.06,3.0,532,No,1
23700,32.0,female,Associate,79041.0,9,OWN,12000.0,PERSONAL,13.35,0.15,9.0,601,Yes,0
27712,30.0,male,Associate,207391.0,6,MORTGAGE,20000.0,VENTURE,11.01,0.1,8.0,635,No,0
16907,23.0,female,Bachelor,44118.0,0,OWN,5500.0,VENTURE,5.42,0.12,3.0,527,Yes,0
8342,24.0,male,Bachelor,69251.0,3,OWN,9000.0,EDUCATION,8.0,0.13,4.0,700,No,0
31863,44.0,male,High School,211336.0,22,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.66,0.07,17.0,684,Yes,0
2056,26.0,male,Bachelor,37200.0,4,RENT,2300.0,MEDICAL,10.99,0.06,2.0,626,Yes,0
6315,23.0,male,Master,35760.0,0,RENT,6000.0,EDUCATION,7.88,0.17,3.0,625,No,1
18464,35.0,female,Master,123790.0,13,RENT,20000.0,HOMEIMPROVEMENT,13.85,0.16,10.0,651,Yes,0
40772,27.0,male,High School,90711.0,4,RENT,20000.0,MEDICAL,10.82,0.22,6.0,539,Yes,0
16254,25.0,male,Associate,37910.0,2,MORTGAGE,2000.0,MEDICAL,11.12,0.05,4.0,683,Yes,0
34383,24.0,male,High School,90893.0,0,MORTGAGE,8000.0,EDUCATION,14.61,0.09,3.0,664,Yes,0
5378,24.0,male,Bachelor,54659.0,0,MORTGAGE,7200.0,PERSONAL,7.29,0.13,4.0,667,No,0
2186,24.0,male,High School,37430.0,0,MORTGAGE,5000.0,MEDICAL,7.74,0.13,2.0,673,No,0
5081,22.0,male,High School,58627.0,0,RENT,5000.0,MEDICAL,11.36,0.09,4.0,651,No,0
28898,28.0,female,High School,74000.0,6,MORTGAGE,12000.0,PERSONAL,6.03,0.16,5.0,666,Yes,0
23785,29.0,male,Master,41327.0,8,RENT,9600.0,PERSONAL,15.99,0.23,7.0,709,No,1
16592,22.0,female,High School,28276.0,3,RENT,4850.0,MEDICAL,14.27,0.17,3.0,575,Yes,0
9166,22.0,female,High School,73027.0,0,OTHER,8000.0,VENTURE,16.0,0.11,2.0,683,Yes,0
11394,24.0,female,Master,73107.0,0,RENT,10000.0,MEDICAL,6.54,0.14,2.0,573,Yes,0
26396,30.0,female,Master,121040.0,9,MORTGAGE,7500.0,PERSONAL,11.59,0.06,6.0,615,Yes,0
33927,30.0,female,Bachelor,45942.0,5,RENT,1513.0,DEBTCONSOLIDATION,9.42,0.03,7.0,597,Yes,0
27381,30.0,female,Associate,84773.0,8,RENT,15000.0,PERSONAL,13.61,0.18,8.0,693,No,0
16581,23.0,male,High School,75080.0,0,MORTGAGE,5000.0,MEDICAL,11.36,0.07,3.0,650,Yes,0
26657,27.0,male,Bachelor,50035.0,3,RENT,2000.0,VENTURE,7.49,0.04,9.0,660,Yes,0
16512,22.0,male,Associate,103092.0,0,MORTGAGE,12000.0,MEDICAL,6.91,0.12,3.0,642,Yes,0
31145,42.0,male,Bachelor,94649.0,17,MORTGAGE,8000.0,MEDICAL,10.78,0.08,13.0,700,No,0
24577,29.0,female,Master,90671.0,6,OWN,18000.0,VENTURE,12.42,0.2,9.0,706,No,0
26058,30.0,male,Bachelor,114923.0,8,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.51,0.09,9.0,654,Yes,0
2112,22.0,female,High School,40812.0,0,RENT,2400.0,DEBTCONSOLIDATION,11.48,0.06,4.0,673,No,0
32504,65.0,male,High School,112569.0,45,MORTGAGE,25000.0,PERSONAL,9.99,0.22,27.0,689,Yes,0
12473,22.0,male,High School,99315.0,3,MORTGAGE,7000.0,EDUCATION,14.72,0.07,4.0,630,Yes,0
13255,24.0,male,High School,108933.0,4,MORTGAGE,7000.0,VENTURE,10.99,0.06,3.0,648,Yes,0
30084,40.0,female,Master,92615.0,16,RENT,5000.0,PERSONAL,13.72,0.05,15.0,677,No,0
32293,38.0,female,Bachelor,241127.0,17,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.68,0.01,12.0,684,Yes,0
36525,22.0,male,High School,52522.0,0,MORTGAGE,8500.0,VENTURE,14.24,0.16,3.0,602,Yes,0
43451,22.0,female,Associate,36763.0,1,RENT,6000.0,EDUCATION,13.23,0.16,3.0,642,No,1
14647,24.0,male,Bachelor,132600.0,6,MORTGAGE,12000.0,PERSONAL,8.94,0.09,3.0,657,No,0
24413,29.0,male,High School,87153.0,4,MORTGAGE,24000.0,VENTURE,10.99,0.28,6.0,677,No,0
36318,30.0,male,High School,53659.0,10,RENT,9147.0,MEDICAL,7.29,0.17,6.0,639,Yes,0
24251,30.0,female,Associate,44090.0,9,RENT,4200.0,EDUCATION,14.27,0.1,5.0,649,No,0
17610,23.0,male,Bachelor,39689.0,0,RENT,4000.0,EDUCATION,7.68,0.1,3.0,565,Yes,0
31453,37.0,male,Bachelor,86616.0,16,MORTGAGE,3100.0,MEDICAL,20.0,0.04,14.0,673,No,1
36495,25.0,male,Bachelor,47085.0,4,MORTGAGE,8479.0,EDUCATION,11.6,0.18,2.0,639,Yes,0
2545,23.0,male,Bachelor,37137.0,0,RENT,3000.0,MEDICAL,5.79,0.08,3.0,567,Yes,0
33899,25.0,female,High School,37942.0,4,RENT,5000.0,VENTURE,9.06,0.13,2.0,658,Yes,0
6111,22.0,male,Bachelor,22793.0,0,RENT,6000.0,VENTURE,6.62,0.26,2.0,631,No,1
13173,24.0,female,Bachelor,94546.0,4,MORTGAGE,24000.0,VENTURE,15.96,0.25,4.0,708,No,1
315,24.0,male,Associate,100758.0,0,RENT,25000.0,MEDICAL,11.01,0.25,2.0,635,No,1
17147,22.0,female,Bachelor,83821.0,1,RENT,8650.0,EDUCATION,11.49,0.1,4.0,477,Yes,0
10407,22.0,male,High School,82272.0,0,MORTGAGE,9600.0,EDUCATION,14.96,0.12,4.0,656,No,0
18713,29.0,female,Master,57412.0,8,RENT,16000.0,MEDICAL,11.71,0.28,8.0,588,No,1
25204,30.0,male,High School,51926.0,11,RENT,12000.0,VENTURE,11.71,0.23,8.0,595,Yes,0
19765,30.0,male,Associate,36687.0,7,MORTGAGE,4400.0,HOMEIMPROVEMENT,11.99,0.12,5.0,619,No,1
44679,32.0,female,Bachelor,55739.0,12,RENT,14458.0,PERSONAL,11.06,0.26,9.0,666,No,1
9445,24.0,male,Master,75216.0,0,MORTGAGE,20000.0,MEDICAL,11.01,0.27,4.0,618,No,0
32573,52.0,female,High School,63273.0,31,OWN,9600.0,PERSONAL,8.49,0.15,22.0,673,Yes,0
15189,26.0,male,Bachelor,151220.0,8,MORTGAGE,14800.0,PERSONAL,11.01,0.1,3.0,542,Yes,0
7475,25.0,male,High School,64408.0,4,MORTGAGE,16000.0,MEDICAL,12.53,0.25,2.0,603,Yes,0
6405,23.0,female,High School,53294.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.01,0.47,3.0,680,No,1
26644,32.0,male,Associate,132315.0,9,MORTGAGE,12000.0,HOMEIMPROVEMENT,12.09,0.09,8.0,559,Yes,0
34895,43.0,female,Bachelor,144620.0,22,MORTGAGE,5477.0,HOMEIMPROVEMENT,10.03,0.04,17.0,727,Yes,0
11029,22.0,female,High School,88128.0,0,RENT,4200.0,DEBTCONSOLIDATION,11.71,0.05,3.0,623,Yes,0
6758,22.0,female,Master,37920.0,0,RENT,7025.0,EDUCATION,6.54,0.19,4.0,673,No,1
5502,25.0,female,Bachelor,75312.0,6,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.07,2.0,663,No,0
20398,34.0,female,Bachelor,55083.0,10,RENT,4500.0,PERSONAL,16.95,0.08,10.0,704,No,1
28202,27.0,female,Associate,190083.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,12.99,0.18,10.0,689,Yes,0
19834,28.0,female,High School,47170.0,7,RENT,3600.0,VENTURE,11.12,0.08,7.0,645,Yes,0
36801,38.0,female,Associate,149673.0,15,MORTGAGE,12000.0,EDUCATION,10.18,0.08,14.0,704,No,0
25751,34.0,male,Master,130858.0,13,RENT,12350.0,HOMEIMPROVEMENT,14.96,0.09,7.0,671,No,1
8539,23.0,female,High School,97456.0,0,RENT,7800.0,VENTURE,9.99,0.08,2.0,669,Yes,0
15615,21.0,female,Associate,103264.0,0,RENT,15000.0,VENTURE,10.95,0.15,3.0,530,Yes,0
1604,21.0,male,Associate,49302.0,1,RENT,1500.0,EDUCATION,12.18,0.03,4.0,582,Yes,0
36468,23.0,female,High School,79315.0,0,MORTGAGE,7000.0,VENTURE,7.31,0.09,4.0,668,Yes,0
8141,24.0,male,Bachelor,68271.0,2,MORTGAGE,12250.0,MEDICAL,6.03,0.18,4.0,589,Yes,0
27091,33.0,female,Master,146262.0,9,MORTGAGE,17600.0,EDUCATION,13.57,0.12,5.0,692,No,0
20914,27.0,female,Bachelor,88943.0,5,RENT,9000.0,EDUCATION,9.63,0.1,7.0,698,No,1
38131,25.0,female,Associate,61521.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.51,0.33,4.0,529,Yes,0
35536,22.0,female,Associate,43032.0,2,MORTGAGE,9000.0,MEDICAL,9.09,0.21,4.0,620,Yes,0
17578,23.0,female,Master,24136.0,1,OWN,6000.0,HOMEIMPROVEMENT,6.54,0.25,4.0,617,No,1
19183,29.0,female,Master,108843.0,2,RENT,2400.0,HOMEIMPROVEMENT,13.49,0.02,9.0,612,No,0
40853,23.0,female,Associate,96969.0,2,RENT,20000.0,VENTURE,14.3,0.21,4.0,608,Yes,0
7626,25.0,male,Associate,65667.0,4,MORTGAGE,5100.0,DEBTCONSOLIDATION,9.62,0.08,4.0,650,No,0
33605,32.0,male,High School,53892.0,11,MORTGAGE,5500.0,VENTURE,10.31,0.1,9.0,548,Yes,0
4129,26.0,male,Bachelor,19116.0,8,RENT,4375.0,DEBTCONSOLIDATION,12.69,0.23,4.0,645,No,1
37657,26.0,male,High School,59668.0,7,RENT,3000.0,PERSONAL,12.21,0.05,5.0,628,No,0
36560,26.0,female,Master,96814.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,16.07,0.15,2.0,630,No,0
41051,25.0,male,Associate,39927.0,1,RENT,7175.0,MEDICAL,9.14,0.18,4.0,600,Yes,0
16169,22.0,female,Associate,34637.0,0,RENT,1000.0,PERSONAL,10.25,0.03,3.0,582,No,1
3634,25.0,male,High School,24048.0,4,RENT,3800.0,DEBTCONSOLIDATION,14.35,0.16,4.0,600,No,1
4708,24.0,male,Associate,44562.0,0,MORTGAGE,4000.0,MEDICAL,15.23,0.09,3.0,628,No,1
18784,34.0,female,Bachelor,32642.0,11,MORTGAGE,3600.0,MEDICAL,9.88,0.11,9.0,699,No,0
25540,27.0,male,Bachelor,76515.0,0,RENT,12000.0,MEDICAL,15.95,0.16,9.0,602,No,1
29364,43.0,male,Master,60933.0,21,RENT,18000.0,PERSONAL,14.35,0.3,16.0,705,No,1
17780,22.0,male,Master,96861.0,1,MORTGAGE,1500.0,DEBTCONSOLIDATION,10.37,0.02,4.0,661,No,0
8279,22.0,male,Associate,52202.0,0,RENT,7500.0,EDUCATION,7.9,0.14,2.0,635,Yes,0
1445,23.0,female,High School,19622.0,0,RENT,1200.0,VENTURE,14.91,0.06,4.0,626,No,1
6382,22.0,male,Associate,44819.0,0,RENT,6000.0,EDUCATION,11.86,0.13,4.0,683,Yes,0
16541,24.0,male,Associate,45201.0,1,MORTGAGE,10000.0,MEDICAL,10.99,0.22,3.0,565,Yes,0
36023,23.0,male,Master,127106.0,2,MORTGAGE,12000.0,VENTURE,8.51,0.09,4.0,591,Yes,0
28518,27.0,female,Bachelor,91030.0,6,RENT,14000.0,EDUCATION,9.63,0.15,5.0,660,No,0
16080,23.0,female,Associate,32193.0,1,RENT,4000.0,EDUCATION,11.01,0.12,4.0,636,No,0
33597,24.0,female,Bachelor,34463.0,1,RENT,4190.0,PERSONAL,14.75,0.12,4.0,552,Yes,0
44942,24.0,male,High School,65905.0,0,RENT,4500.0,MEDICAL,8.51,0.07,3.0,619,No,1
400,23.0,male,High School,173511.0,0,RENT,24250.0,EDUCATION,11.83,0.14,3.0,631,Yes,0
32761,31.0,female,Master,77821.0,7,MORTGAGE,6474.0,MEDICAL,7.55,0.08,7.0,598,Yes,0
38105,23.0,female,Bachelor,39300.0,0,RENT,7500.0,MEDICAL,13.03,0.19,3.0,612,Yes,0
13269,23.0,female,Bachelor,109410.0,4,MORTGAGE,21000.0,VENTURE,7.49,0.19,4.0,677,Yes,0
1632,21.0,male,Master,63326.0,0,RENT,1500.0,EDUCATION,11.99,0.02,3.0,711,Yes,0
4741,26.0,male,High School,36914.0,3,RENT,5000.0,MEDICAL,11.01,0.14,2.0,665,No,0
18153,34.0,male,High School,19575.0,10,OWN,3800.0,VENTURE,7.49,0.19,9.0,595,No,1
44194,22.0,female,High School,24639.0,0,RENT,7750.0,MEDICAL,14.83,0.31,4.0,550,No,1
5374,24.0,male,Associate,54760.0,2,MORTGAGE,4000.0,PERSONAL,11.01,0.07,2.0,680,Yes,0
18525,35.0,male,High School,79683.0,12,RENT,19000.0,HOMEIMPROVEMENT,11.14,0.24,7.0,614,Yes,0
37872,45.0,male,Master,57093.0,22,MORTGAGE,7500.0,EDUCATION,6.72,0.13,12.0,694,Yes,0
31306,48.0,female,Doctorate,100658.0,20,RENT,12000.0,VENTURE,10.99,0.12,17.0,729,No,0
5662,23.0,male,Bachelor,121002.0,0,RENT,5000.0,PERSONAL,8.49,0.04,3.0,573,Yes,0
33354,26.0,male,High School,242034.0,3,MORTGAGE,13965.0,VENTURE,7.93,0.06,5.0,620,No,0
14828,20.0,male,High School,139716.0,0,MORTGAGE,9625.0,DEBTCONSOLIDATION,10.74,0.07,3.0,624,Yes,0
15489,23.0,female,Master,169638.0,4,MORTGAGE,12000.0,PERSONAL,8.49,0.07,3.0,700,Yes,0
39588,29.0,male,Bachelor,38785.0,3,RENT,4293.0,DEBTCONSOLIDATION,9.96,0.11,6.0,595,Yes,0
3934,24.0,female,Master,48385.0,3,OWN,1325.0,PERSONAL,6.62,0.03,2.0,690,Yes,0
21857,27.0,male,Bachelor,61086.0,1,MORTGAGE,12000.0,VENTURE,9.32,0.2,8.0,665,Yes,0
39135,28.0,male,Associate,32186.0,7,RENT,2500.0,HOMEIMPROVEMENT,12.75,0.08,7.0,667,Yes,0
19247,31.0,male,Bachelor,44020.0,8,RENT,13000.0,HOMEIMPROVEMENT,20.0,0.3,5.0,612,No,1
33019,30.0,male,Master,74306.0,6,OWN,9000.0,VENTURE,11.08,0.12,6.0,663,Yes,0
15021,23.0,male,Bachelor,144676.0,1,MORTGAGE,10000.0,EDUCATION,7.51,0.07,3.0,582,Yes,0
12832,22.0,female,High School,102986.0,2,MORTGAGE,5000.0,EDUCATION,12.61,0.05,2.0,656,Yes,0
20020,31.0,male,Master,75707.0,3,RENT,3600.0,MEDICAL,15.95,0.05,9.0,716,No,1
16823,22.0,male,Associate,66854.0,2,RENT,2500.0,EDUCATION,14.35,0.04,4.0,696,No,0
27629,35.0,male,Master,185611.0,14,MORTGAGE,24000.0,HOMEIMPROVEMENT,7.9,0.13,10.0,607,Yes,0
3738,24.0,female,Bachelor,31144.0,6,RENT,4000.0,PERSONAL,9.45,0.13,3.0,648,Yes,0
24493,35.0,male,Bachelor,68392.0,15,RENT,10000.0,EDUCATION,12.42,0.15,5.0,619,Yes,0
43400,32.0,female,Associate,66146.0,8,RENT,20000.0,MEDICAL,10.96,0.3,7.0,707,No,1
3379,22.0,male,Master,55990.0,0,RENT,11000.0,PERSONAL,7.49,0.2,4.0,600,No,0
20400,29.0,female,Master,63555.0,8,RENT,4500.0,PERSONAL,9.91,0.07,10.0,609,Yes,0
22104,27.0,male,High School,27386.0,3,RENT,6500.0,VENTURE,16.35,0.24,7.0,683,No,1
13175,25.0,female,Bachelor,148934.0,5,RENT,12000.0,EDUCATION,9.63,0.08,2.0,700,Yes,0
20745,27.0,female,Bachelor,46949.0,4,RENT,5000.0,MEDICAL,9.63,0.11,10.0,662,No,0
1789,22.0,female,Associate,27520.0,1,RENT,2000.0,VENTURE,7.29,0.07,3.0,604,No,0
1108,25.0,male,Master,115940.0,3,RENT,17500.0,HOMEIMPROVEMENT,11.71,0.15,2.0,622,Yes,0
19101,27.0,female,Associate,84899.0,1,RENT,2200.0,HOMEIMPROVEMENT,10.74,0.03,8.0,669,No,0
15125,25.0,female,High School,20868.0,0,RENT,1500.0,MEDICAL,6.91,0.07,4.0,574,Yes,0
15918,23.0,male,Bachelor,54744.0,2,RENT,19600.0,EDUCATION,9.91,0.36,2.0,634,No,1
1233,24.0,male,Associate,51985.0,3,RENT,16000.0,VENTURE,11.71,0.31,3.0,551,No,1
14195,25.0,male,Master,122181.0,2,MORTGAGE,17000.0,EDUCATION,11.71,0.14,3.0,585,No,0
9732,22.0,female,Associate,77569.0,1,MORTGAGE,6625.0,DEBTCONSOLIDATION,6.62,0.09,2.0,649,Yes,0
11643,24.0,male,High School,91288.0,0,MORTGAGE,5500.0,PERSONAL,11.86,0.06,4.0,545,No,0
14857,26.0,female,Bachelor,141401.0,4,OWN,7200.0,VENTURE,10.74,0.05,4.0,658,Yes,0
8242,22.0,female,High School,45203.0,4,RENT,7500.0,EDUCATION,14.84,0.17,3.0,596,No,0
31158,37.0,female,High School,48504.0,14,RENT,11500.0,PERSONAL,13.48,0.24,15.0,658,Yes,0
34367,23.0,male,Bachelor,66788.0,0,RENT,4000.0,MEDICAL,9.32,0.06,3.0,628,Yes,0
44090,22.0,male,Associate,15307.0,0,RENT,4146.0,MEDICAL,13.57,0.27,4.0,661,No,1
3461,25.0,female,Bachelor,82575.0,6,RENT,10800.0,VENTURE,10.74,0.13,2.0,649,Yes,0
25841,29.0,male,Bachelor,49954.0,9,RENT,2700.0,VENTURE,11.71,0.05,7.0,685,Yes,0
41486,35.0,female,Bachelor,241095.0,9,MORTGAGE,3007.0,PERSONAL,7.3,0.01,10.0,611,Yes,0
20252,27.0,male,Associate,64266.0,5,RENT,4000.0,VENTURE,17.39,0.06,7.0,658,Yes,0
44044,26.0,male,Bachelor,38663.0,3,RENT,2464.0,HOMEIMPROVEMENT,16.67,0.06,5.0,604,No,1
5,24.0,male,Master,66135.0,1,RENT,35000.0,MEDICAL,14.27,0.53,4.0,586,No,1
34812,37.0,female,Associate,37133.0,14,RENT,8875.0,EDUCATION,10.59,0.24,11.0,676,Yes,0
11471,23.0,male,High School,90990.0,0,MORTGAGE,14400.0,VENTURE,6.03,0.16,4.0,670,Yes,0
41240,25.0,female,Master,57554.0,5,RENT,8500.0,VENTURE,10.56,0.15,4.0,688,Yes,0
565,26.0,male,Bachelor,117297.0,4,RENT,21000.0,EDUCATION,11.01,0.18,3.0,570,Yes,0
23895,27.0,male,Associate,29844.0,9,RENT,10000.0,MEDICAL,13.23,0.34,8.0,558,No,1
41018,37.0,male,Associate,68620.0,16,MORTGAGE,15879.0,VENTURE,8.5,0.23,12.0,595,Yes,0
40240,25.0,male,Bachelor,73949.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.65,0.2,3.0,666,Yes,0
11934,25.0,male,High School,87409.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.27,0.11,3.0,521,No,1
18267,34.0,male,Master,55599.0,11,RENT,23500.0,PERSONAL,11.36,0.42,9.0,723,No,1
44024,27.0,male,Associate,90527.0,1,MORTGAGE,10000.0,VENTURE,14.82,0.11,4.0,655,No,1
44359,33.0,male,High School,65676.0,8,RENT,1457.0,DEBTCONSOLIDATION,14.69,0.02,9.0,567,No,1
32741,30.0,female,Associate,51285.0,5,RENT,5000.0,MEDICAL,11.01,0.1,7.0,629,No,0
13169,23.0,female,Associate,145011.0,1,RENT,12000.0,EDUCATION,11.71,0.08,4.0,612,Yes,0
8226,22.0,female,Associate,67734.0,1,MORTGAGE,6000.0,MEDICAL,7.88,0.09,4.0,632,Yes,0
298,23.0,female,Associate,210720.0,2,MORTGAGE,7200.0,EDUCATION,8.38,0.03,3.0,624,Yes,0
27112,28.0,male,Bachelor,148326.0,8,OWN,4000.0,PERSONAL,8.59,0.03,5.0,654,Yes,0
27288,35.0,male,Master,157292.0,15,MORTGAGE,9000.0,DEBTCONSOLIDATION,12.73,0.06,8.0,630,Yes,0
2495,25.0,male,Associate,21806.0,5,RENT,3000.0,EDUCATION,11.83,0.14,4.0,650,No,1
41163,42.0,male,Associate,220815.0,23,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.61,0.09,17.0,747,No,0
11225,25.0,female,Bachelor,87738.0,2,MORTGAGE,25000.0,EDUCATION,11.89,0.28,2.0,706,Yes,0
22970,29.0,female,Associate,72837.0,9,OWN,10000.0,PERSONAL,10.99,0.14,10.0,574,Yes,0
24804,30.0,male,Master,102873.0,5,RENT,10000.0,DEBTCONSOLIDATION,13.16,0.1,10.0,655,Yes,0
4247,22.0,female,Associate,48818.0,0,MORTGAGE,4800.0,PERSONAL,11.01,0.1,2.0,635,No,0
37799,24.0,female,Bachelor,154282.0,0,MORTGAGE,12000.0,VENTURE,8.44,0.08,4.0,666,Yes,0
15551,26.0,female,Bachelor,93903.0,3,RENT,15000.0,VENTURE,10.0,0.16,3.0,657,Yes,0
8509,24.0,female,High School,70474.0,0,MORTGAGE,3500.0,HOMEIMPROVEMENT,7.68,0.05,2.0,643,No,0
39882,24.0,male,High School,35702.0,3,RENT,5500.0,DEBTCONSOLIDATION,11.09,0.15,3.0,545,Yes,0
25637,31.0,male,High School,114097.0,11,RENT,12000.0,VENTURE,14.91,0.11,8.0,677,No,0
5908,22.0,male,Associate,57634.0,2,RENT,5550.0,VENTURE,7.49,0.1,4.0,634,Yes,0
21307,32.0,male,Associate,27147.0,10,RENT,5500.0,DEBTCONSOLIDATION,14.72,0.2,7.0,579,Yes,0
7977,26.0,female,Associate,60806.0,6,RENT,7150.0,DEBTCONSOLIDATION,12.69,0.12,2.0,670,Yes,0
8358,23.0,female,Bachelor,71934.0,0,RENT,7500.0,EDUCATION,6.54,0.1,2.0,672,Yes,0
14540,23.0,male,Bachelor,49086.0,0,RENT,2000.0,PERSONAL,11.01,0.04,2.0,641,No,0
32919,26.0,male,Bachelor,63335.0,6,MORTGAGE,3000.0,MEDICAL,10.01,0.05,4.0,631,Yes,0
27350,29.0,male,High School,74099.0,8,RENT,15000.0,PERSONAL,14.96,0.2,8.0,555,No,1
4505,24.0,female,Bachelor,73028.0,3,RENT,4800.0,HOMEIMPROVEMENT,6.54,0.07,4.0,504,Yes,0
4705,22.0,female,Bachelor,18876.0,0,RENT,4950.0,PERSONAL,8.9,0.26,4.0,680,No,1
2515,22.0,male,Master,23799.0,0,RENT,3000.0,VENTURE,13.06,0.13,2.0,670,No,1
17920,29.0,male,Bachelor,107738.0,6,RENT,28800.0,EDUCATION,7.49,0.27,6.0,481,No,1
2329,25.0,male,Associate,35703.0,1,RENT,2500.0,VENTURE,12.84,0.07,3.0,616,No,1
11082,23.0,male,Associate,51327.0,0,RENT,10000.0,HOMEIMPROVEMENT,15.58,0.19,3.0,634,No,1
18332,31.0,female,Master,24784.0,8,OWN,6400.0,VENTURE,5.42,0.26,6.0,548,Yes,0
43723,25.0,male,High School,27710.0,4,RENT,3988.0,DEBTCONSOLIDATION,11.34,0.14,4.0,550,No,1
40599,25.0,female,High School,91104.0,6,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.78,0.16,4.0,684,Yes,0
35254,30.0,male,High School,87344.0,7,MORTGAGE,6532.0,EDUCATION,9.81,0.07,7.0,663,Yes,0
39727,29.0,male,Associate,93574.0,5,MORTGAGE,2275.0,DEBTCONSOLIDATION,10.15,0.02,10.0,603,Yes,0
19133,32.0,female,Associate,37198.0,10,MORTGAGE,6000.0,EDUCATION,15.31,0.16,8.0,672,Yes,0
7340,22.0,male,Master,57007.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.86,0.26,4.0,622,No,1
11671,24.0,female,High School,90852.0,0,OWN,15000.0,EDUCATION,11.01,0.17,2.0,576,Yes,0
37889,24.0,male,Bachelor,29763.0,0,OWN,8000.0,PERSONAL,9.19,0.27,4.0,576,Yes,0
12969,26.0,female,Bachelor,100305.0,4,RENT,12000.0,HOMEIMPROVEMENT,6.91,0.12,4.0,675,Yes,0
17355,26.0,female,Master,72557.0,3,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.62,0.17,4.0,662,Yes,0
29503,37.0,female,High School,32938.0,15,RENT,2000.0,EDUCATION,13.16,0.06,16.0,621,No,0
43535,32.0,male,Bachelor,38350.0,10,RENT,3629.0,MEDICAL,14.75,0.09,11.0,679,No,1
41803,22.0,male,Associate,60836.0,0,RENT,6000.0,PERSONAL,10.7,0.1,2.0,662,No,0
30675,40.0,female,Master,66930.0,17,MORTGAGE,6000.0,PERSONAL,9.76,0.09,14.0,727,No,1
27111,28.0,female,Master,133815.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,19.79,0.19,5.0,645,No,1
32195,39.0,male,Associate,77802.0,17,RENT,4800.0,HOMEIMPROVEMENT,12.73,0.06,11.0,702,No,0
31189,39.0,female,High School,97064.0,18,MORTGAGE,5600.0,PERSONAL,13.43,0.06,13.0,641,No,0
7657,25.0,male,High School,70728.0,3,RENT,6900.0,VENTURE,7.66,0.1,4.0,547,Yes,0
27699,29.0,female,Master,89888.0,3,RENT,16000.0,HOMEIMPROVEMENT,13.11,0.18,5.0,673,No,1
31266,40.0,male,Associate,101912.0,18,MORTGAGE,17925.0,HOMEIMPROVEMENT,14.26,0.18,16.0,605,Yes,0
15114,22.0,male,Associate,30385.0,0,OWN,10000.0,VENTURE,11.01,0.33,2.0,645,Yes,0
30339,37.0,male,Doctorate,63561.0,12,MORTGAGE,15000.0,VENTURE,11.01,0.24,14.0,647,Yes,0
6811,23.0,female,High School,53734.0,1,MORTGAGE,15000.0,PERSONAL,12.18,0.28,3.0,521,No,1
8953,23.0,male,Bachelor,73290.0,0,MORTGAGE,10000.0,MEDICAL,11.01,0.14,3.0,648,No,0
19621,35.0,female,Associate,125926.0,13,RENT,3000.0,DEBTCONSOLIDATION,11.58,0.02,6.0,667,No,0
